"","country","v1","v2","v3","v4","v5","v6","v8","v9","v10"
"8010",203,2,1,1,3,2,3,NA,NA,NA
"8011",203,3,1,2,4,4,2,4,4,1
"8012",203,1,1,2,1,2,1,2,2,2
"8013",203,1,1,3,2,1,4,2,2,3
"8014",203,1,1,2,3,2,4,2,3,1
"8015",203,2,1,1,2,3,3,2,NA,3
"8016",203,1,1,1,2,3,4,3,2,2
"8017",203,2,1,2,2,3,2,2,3,2
"8018",203,1,1,2,2,3,3,2,2,3
"8019",203,1,1,2,2,3,2,2,3,2
"8020",203,1,1,2,2,3,3,NA,4,2
"8021",203,2,1,1,2,2,4,2,3,2
"8022",203,1,1,2,3,2,2,2,2,3
"8023",203,2,1,2,2,3,3,2,3,3
"8024",203,1,1,2,3,3,2,2,2,3
"8025",203,1,1,2,3,3,3,3,1,2
"8026",203,2,2,2,2,3,2,2,3,2
"8027",203,1,1,2,3,2,4,2,2,3
"8028",203,2,1,1,2,4,3,1,2,4
"8029",203,2,2,2,2,3,2,1,1,3
"8030",203,1,1,1,1,3,3,2,2,4
"8031",203,1,1,1,1,3,1,NA,NA,1
"8032",203,1,1,1,1,2,1,1,1,1
"8033",203,1,1,2,2,4,4,1,1,1
"8034",203,2,2,2,2,3,2,NA,NA,1
"8035",203,1,1,2,2,3,3,1,2,2
"8036",203,1,1,2,2,3,2,1,2,2
"8037",203,1,1,1,2,1,1,2,1,2
"8038",203,1,1,2,3,4,3,2,2,3
"8039",203,2,1,2,2,4,3,2,2,3
"8040",203,2,1,1,2,3,4,NA,NA,1
"8041",203,2,1,2,2,3,4,NA,4,1
"8042",203,1,1,2,3,4,1,1,3,2
"8043",203,3,2,2,3,4,1,3,3,1
"8044",203,2,1,2,3,3,4,2,3,1
"8045",203,1,1,2,3,4,3,2,1,2
"8046",203,2,1,1,1,1,2,2,4,2
"8047",203,1,1,2,3,1,3,NA,3,1
"8048",203,1,1,2,2,3,3,3,2,3
"8049",203,2,1,3,NA,4,4,2,3,3
"8050",203,2,1,2,3,3,2,2,3,NA
"8051",203,2,1,1,NA,2,3,1,2,3
"8052",203,1,1,2,2,1,3,2,2,3
"8053",203,2,1,2,2,1,1,1,2,4
"8054",203,1,1,2,2,3,2,1,1,3
"8055",203,1,2,3,3,2,4,2,2,3
"8056",203,1,1,1,2,3,4,2,3,2
"8057",203,1,1,2,2,2,4,2,2,2
"8058",203,2,1,2,3,2,3,2,2,2
"8059",203,1,1,1,2,3,3,2,2,3
"8060",203,1,1,1,2,3,4,1,1,2
"8061",203,1,1,2,2,2,4,2,2,NA
"8062",203,1,1,3,3,4,3,1,2,2
"8063",203,2,1,2,3,3,4,2,3,3
"8064",203,2,1,2,2,3,4,2,2,2
"8065",203,2,1,2,2,2,3,2,2,2
"8066",203,2,1,1,2,3,4,2,2,3
"8067",203,2,1,2,2,3,2,2,2,2
"8068",203,2,1,1,1,2,4,2,2,3
"8069",203,1,2,2,3,2,3,3,3,2
"8070",203,2,1,2,2,3,4,2,2,3
"8071",203,1,1,1,1,1,1,2,2,2
"8072",203,2,1,1,2,1,2,2,3,2
"8073",203,1,1,3,2,4,1,2,2,2
"8074",203,1,4,1,4,4,4,4,4,1
"8075",203,1,1,1,1,2,1,2,3,2
"8076",203,1,1,1,2,3,1,3,3,2
"8077",203,1,1,2,3,4,4,1,2,3
"8078",203,1,1,2,2,2,1,2,2,3
"8079",203,1,1,3,2,2,3,2,2,3
"8080",203,2,1,2,2,2,4,2,2,2
"8081",203,1,1,1,1,2,3,2,2,2
"8082",203,1,1,1,1,4,3,1,2,3
"8083",203,2,1,3,3,2,3,2,2,1
"8084",203,2,1,2,3,3,2,2,2,2
"8085",203,2,1,2,2,3,2,2,3,3
"8086",203,1,1,2,2,3,2,1,2,3
"8087",203,2,1,2,1,2,3,2,2,3
"8088",203,1,1,1,1,2,3,2,2,NA
"8089",203,2,2,3,3,4,4,3,3,3
"8090",203,2,1,3,3,4,3,1,1,3
"8091",203,1,1,2,2,3,4,2,3,2
"8092",203,1,2,2,2,4,NA,2,NA,2
"8093",203,1,3,2,2,3,4,2,3,3
"8094",203,2,1,2,1,2,4,1,2,3
"8095",203,2,2,2,3,4,3,3,3,3
"8096",203,1,1,1,1,1,NA,2,2,1
"8097",203,1,1,1,1,3,2,1,2,NA
"8098",203,1,1,3,3,2,4,2,3,2
"8099",203,2,1,2,1,4,1,3,4,2
"8100",203,1,1,1,2,3,4,2,3,2
"8101",203,2,1,2,2,4,3,2,1,2
"8102",203,2,2,3,1,2,2,2,2,2
"8103",203,1,1,2,2,3,4,2,2,3
"8104",203,1,1,2,2,3,4,2,3,3
"8105",203,1,1,2,3,3,3,2,2,3
"8106",203,2,2,2,2,4,4,2,2,3
"8107",203,2,1,1,2,3,1,2,2,2
"8108",203,1,1,1,3,2,1,3,2,3
"8109",203,2,1,1,1,4,1,2,2,3
"8110",203,2,1,2,3,3,4,2,3,2
"8111",203,1,1,2,1,3,4,2,3,NA
"8112",203,1,1,1,2,1,3,1,1,3
"8113",203,1,1,1,1,2,3,2,2,2
"8114",203,1,1,3,2,4,1,1,1,1
"8115",203,2,1,2,1,4,4,2,4,2
"8116",203,2,1,2,2,3,3,2,3,1
"8117",203,1,1,1,2,3,3,1,3,2
"8118",203,1,1,2,2,1,4,3,3,1
"8119",203,2,1,3,3,1,4,2,2,3
"8120",203,1,1,2,2,1,4,3,2,3
"8121",203,1,1,3,2,3,2,3,3,2
"8122",203,1,1,1,1,3,3,2,2,2
"8123",203,1,1,1,2,2,2,2,2,2
"8124",203,1,1,1,2,2,3,2,3,1
"8125",203,2,1,2,2,1,4,2,3,2
"8126",203,1,1,2,2,3,2,2,2,2
"8127",203,2,1,2,3,4,2,2,2,3
"8128",203,1,1,2,2,2,2,2,2,3
"8129",203,2,1,2,2,3,2,2,3,3
"8130",203,1,1,1,NA,NA,NA,2,3,NA
"8131",203,1,2,2,3,2,4,1,2,3
"8132",203,3,1,2,2,4,2,3,3,2
"8133",203,1,1,3,2,3,3,4,4,1
"8134",203,1,1,2,3,4,4,4,4,1
"8135",203,1,1,2,2,2,4,3,3,2
"8136",203,1,1,2,3,2,4,3,2,1
"8137",203,2,1,3,2,4,4,2,2,3
"8138",203,1,1,2,2,3,3,2,2,2
"8139",203,2,2,1,2,1,1,1,2,3
"8140",203,1,1,2,2,3,4,2,2,3
"8141",203,1,1,1,2,1,2,1,1,3
"8142",203,4,1,2,1,4,4,4,2,2
"8143",203,1,1,2,2,4,2,3,3,2
"8144",203,2,2,2,2,3,2,3,2,2
"8145",203,1,1,1,2,3,2,NA,2,2
"8146",203,1,1,1,1,4,4,NA,NA,2
"8147",203,1,1,2,1,4,4,NA,1,2
"8148",203,1,1,2,2,3,4,2,2,1
"8149",203,1,1,3,1,3,3,2,3,1
"8150",203,2,1,2,2,2,4,4,4,1
"8151",203,2,1,1,2,4,4,2,2,2
"8152",203,2,1,2,2,3,1,2,3,3
"8153",203,1,1,1,2,3,4,2,2,1
"8154",203,1,1,1,1,3,3,3,1,2
"8155",203,2,1,2,1,4,2,1,2,2
"8156",203,2,1,3,1,4,4,1,2,1
"8157",203,3,1,2,1,4,1,1,4,1
"8158",203,1,1,2,3,3,4,3,3,2
"8159",203,1,1,3,2,3,4,3,3,NA
"8160",203,1,1,2,2,3,4,3,3,2
"8161",203,2,2,2,2,3,4,1,1,1
"8162",203,1,1,2,3,3,4,2,1,3
"8163",203,1,1,2,2,3,3,2,2,2
"8164",203,2,3,3,4,4,4,1,1,1
"8165",203,2,2,2,3,4,4,2,NA,NA
"8166",203,1,1,3,2,3,4,1,3,1
"8167",203,4,2,2,1,3,4,4,4,1
"8168",203,1,1,2,2,4,3,2,3,NA
"8169",203,3,3,1,1,4,4,2,4,2
"8170",203,2,1,2,1,4,4,2,2,2
"8171",203,2,2,1,1,3,3,3,3,2
"8172",203,2,2,2,2,3,4,3,2,2
"8173",203,1,1,2,3,2,4,2,1,3
"8174",203,1,1,2,1,2,3,3,2,1
"8175",203,1,1,1,1,3,4,2,1,2
"8176",203,1,2,2,2,3,4,2,1,1
"8177",203,2,1,2,2,3,4,3,4,1
"8178",203,1,1,2,2,3,4,3,4,2
"8179",203,1,2,2,2,3,4,3,4,1
"8180",203,2,1,2,2,3,4,3,4,1
"8181",203,2,1,2,2,4,4,3,3,2
"8182",203,1,1,3,2,2,1,3,3,3
"8183",203,2,1,1,1,3,1,2,2,2
"8184",203,1,2,1,1,3,3,3,3,NA
"8185",203,1,1,3,1,3,2,3,3,2
"8186",203,2,1,2,2,4,4,3,2,3
"8187",203,2,2,2,2,4,4,3,3,1
"8188",203,1,1,2,2,2,2,2,2,2
"8189",203,1,1,2,1,2,3,1,1,2
"8190",203,1,1,2,2,3,4,2,2,2
"8191",203,1,1,1,1,3,4,2,2,3
"8192",203,1,1,1,2,2,3,2,2,3
"8193",203,2,1,2,3,4,4,2,2,3
"8194",203,2,1,3,4,4,4,NA,4,2
"8195",203,1,1,1,1,3,4,2,2,1
"8196",203,1,1,2,2,3,4,2,3,1
"8197",203,1,1,4,NA,4,4,2,2,1
"8198",203,1,2,2,3,3,4,1,2,2
"8199",203,1,1,2,1,3,4,2,3,2
"8200",203,2,1,2,2,3,3,3,3,3
"8201",203,1,2,2,2,2,4,2,3,3
"8202",203,1,1,2,2,3,4,2,2,NA
"8203",203,3,1,2,2,4,4,3,3,2
"8204",203,1,2,2,3,3,3,1,2,2
"8205",203,1,1,3,2,4,4,2,2,2
"8206",203,2,1,2,3,3,3,2,2,2
"8207",203,2,1,2,2,3,3,1,2,3
"8208",203,1,1,2,2,3,4,3,2,2
"8209",203,2,2,4,1,1,1,2,2,3
"8210",203,1,2,1,2,3,3,2,2,3
"8211",203,2,1,2,2,3,3,NA,2,3
"8212",203,1,1,1,3,3,4,2,4,3
"8213",203,1,1,2,3,4,4,2,2,2
"8214",203,1,1,3,2,4,4,4,4,1
"8215",203,1,1,2,2,4,4,2,2,2
"8216",203,1,1,3,2,4,3,4,4,1
"8217",203,3,3,3,2,3,4,3,3,2
"8218",203,1,1,2,3,3,4,2,2,2
"8219",203,1,1,2,2,4,4,2,2,2
"8220",203,2,1,3,3,3,3,2,2,NA
"8221",203,1,3,2,2,3,4,3,3,2
"8222",203,1,1,1,2,3,4,3,3,2
"8223",203,3,2,2,1,2,4,4,4,1
"8224",203,1,1,3,2,4,4,3,NA,2
"8225",203,1,1,2,1,2,2,1,1,3
"8226",203,2,1,3,3,4,4,1,3,1
"8227",203,2,1,1,3,2,4,2,3,1
"8228",203,1,1,3,2,4,4,2,2,NA
"8229",203,2,1,2,1,3,4,2,1,2
"8230",203,2,1,2,2,4,4,2,3,2
"8231",203,1,1,1,2,3,3,2,3,3
"8232",203,3,2,2,1,3,4,2,2,2
"8233",203,2,2,2,1,2,4,2,2,2
"8234",203,1,1,2,2,1,1,1,1,4
"8235",203,1,1,2,2,3,3,3,2,2
"8236",203,2,1,2,2,2,3,2,3,3
"8237",203,1,1,2,2,3,4,3,2,2
"8238",203,2,2,2,1,4,4,3,3,2
"8239",203,2,2,2,2,2,3,3,3,2
"8240",203,2,1,2,2,3,4,3,3,2
"8241",203,2,1,1,1,3,2,2,2,3
"8242",203,1,2,2,2,3,4,2,3,2
"8243",203,3,1,1,2,4,4,NA,3,1
"8244",203,2,1,2,2,3,4,2,4,2
"8245",203,1,1,1,2,2,4,3,3,3
"8246",203,1,1,1,1,2,4,3,4,2
"8247",203,1,1,2,2,3,3,1,2,2
"8248",203,1,2,2,2,3,4,1,3,2
"8249",203,1,1,2,2,3,4,1,3,2
"8250",203,1,1,2,2,2,3,2,3,2
"8251",203,1,2,2,2,3,4,2,2,3
"8252",203,1,1,2,2,3,3,2,2,3
"8253",203,3,2,2,2,4,4,1,2,2
"8254",203,2,1,2,2,3,4,2,3,2
"8255",203,1,1,2,2,3,4,1,2,2
"8256",203,1,1,2,2,3,4,2,2,4
"8257",203,1,1,1,2,2,4,3,3,2
"8258",203,2,1,2,2,3,3,2,2,3
"8259",203,1,2,2,2,3,3,2,2,3
"8260",203,2,2,2,2,4,3,2,3,2
"8261",203,1,1,1,3,3,3,3,3,1
"8262",203,1,1,1,2,3,4,1,2,2
"8263",203,1,1,3,2,2,4,NA,4,NA
"8264",203,1,1,3,2,3,3,3,3,1
"8265",203,2,1,1,2,3,3,2,3,2
"8266",203,2,1,2,2,3,4,2,3,2
"8267",203,1,1,3,2,2,3,3,2,1
"8268",203,2,1,2,1,2,4,3,3,1
"8269",203,2,1,3,2,3,3,3,3,2
"8270",203,1,1,3,3,2,4,3,3,1
"8271",203,3,1,1,1,4,4,4,4,2
"8272",203,1,1,1,1,4,4,2,2,2
"8273",203,2,1,2,1,2,4,4,4,1
"8274",203,2,1,2,2,3,4,3,4,2
"8275",203,2,2,NA,2,4,3,3,3,2
"8276",203,1,1,2,2,3,4,2,3,2
"8277",203,2,1,3,2,3,4,2,2,2
"8278",203,1,1,2,2,4,4,2,3,3
"8279",203,2,1,2,2,4,3,2,NA,2
"8280",203,1,1,3,4,3,4,2,3,2
"8281",203,2,2,1,2,3,3,1,2,2
"8282",203,1,1,1,2,4,4,2,2,1
"8283",203,2,1,2,2,3,4,1,2,3
"8284",203,2,1,2,2,3,3,2,3,3
"8285",203,2,1,2,3,2,3,2,3,4
"8286",203,1,1,3,2,2,3,2,2,3
"8287",203,2,1,3,3,4,2,2,2,1
"8288",203,1,1,2,2,3,2,1,2,2
"8289",203,1,1,2,1,3,2,2,2,2
"8290",203,2,1,2,2,3,3,1,2,3
"8291",203,1,1,3,2,3,4,NA,NA,3
"8292",203,1,1,3,1,4,4,3,2,3
"8293",203,1,1,3,1,4,3,3,3,NA
"8294",203,1,1,4,4,4,4,4,4,NA
"8295",203,1,1,2,3,3,4,2,2,NA
"8296",203,1,1,2,2,3,1,2,2,NA
"8297",203,1,1,2,2,3,3,2,2,3
"8298",203,2,1,2,2,3,4,2,NA,2
"8299",203,2,1,3,2,NA,1,3,1,2
"8300",203,1,1,2,2,4,4,3,3,2
"8301",203,2,2,2,2,2,4,2,2,2
"8302",203,2,1,1,2,4,4,2,2,2
"8303",203,2,1,3,2,1,4,1,1,3
"8304",203,1,1,2,2,3,4,2,4,1
"8305",203,2,2,2,2,3,4,2,2,2
"8306",203,2,1,2,3,3,3,2,2,2
"8307",203,3,2,3,3,4,2,3,3,1
"8308",203,2,2,3,2,4,4,2,3,2
"8309",203,1,1,2,3,4,3,2,2,3
"8310",203,2,1,2,2,3,4,2,2,1
"8311",203,1,1,2,2,2,4,2,3,3
"8312",203,1,1,1,1,1,3,3,2,3
"8313",203,1,1,1,2,3,4,3,2,3
"8314",203,1,1,2,2,3,4,2,2,3
"8315",203,2,1,1,1,4,3,2,3,3
"8316",203,2,2,2,2,3,3,2,3,2
"8317",203,2,1,2,2,3,4,2,2,3
"8318",203,1,1,2,3,3,2,2,3,2
"8319",203,1,1,2,1,1,4,3,2,2
"8320",203,1,1,2,2,3,2,3,3,2
"8321",203,3,1,1,3,3,3,3,3,1
"8322",203,2,3,2,1,3,3,2,2,1
"8323",203,1,1,2,2,3,4,2,3,2
"8324",203,2,1,1,2,3,3,1,2,2
"8325",203,2,2,2,1,4,4,3,3,2
"8326",203,3,2,2,3,4,NA,NA,NA,NA
"8327",203,1,1,1,2,2,3,2,3,3
"8328",203,3,2,2,2,3,4,NA,3,3
"8329",203,2,2,2,2,3,4,3,3,3
"8330",203,2,2,2,2,NA,NA,3,3,3
"8331",203,1,1,3,1,4,4,1,1,2
"8332",203,1,1,2,2,2,4,1,2,2
"8333",203,1,1,3,3,4,4,3,3,2
"8334",203,1,2,3,2,1,4,2,2,2
"8335",203,1,1,1,1,2,2,3,4,1
"8336",203,2,3,1,1,3,3,2,2,1
"8337",203,1,1,2,2,1,3,2,4,3
"8338",203,1,1,1,1,3,4,1,2,3
"8339",203,3,3,1,1,4,4,3,4,2
"8340",203,2,1,2,3,4,2,2,2,2
"8341",203,1,2,2,3,4,4,2,3,1
"8342",203,2,2,1,1,4,4,2,2,3
"8343",203,1,1,2,2,1,3,2,2,3
"8344",203,2,1,1,2,3,3,2,3,2
"8345",203,2,1,2,1,3,4,2,3,1
"8346",208,1,1,1,2,2,4,2,2,2
"8347",208,1,1,2,2,1,1,1,1,3
"8348",208,1,1,1,1,1,2,1,1,3
"8349",208,NA,1,1,2,2,2,2,2,3
"8350",208,1,1,2,1,3,3,3,3,2
"8351",208,2,1,1,1,2,3,2,2,3
"8352",208,3,1,1,2,3,3,2,2,3
"8353",208,1,1,2,1,3,4,2,1,3
"8354",208,1,1,3,3,3,1,2,4,3
"8355",208,1,1,1,2,2,3,1,4,2
"8356",208,1,2,2,3,1,4,1,1,4
"8357",208,1,1,1,2,3,3,2,2,3
"8358",208,3,1,2,1,3,4,2,2,4
"8359",208,1,1,1,1,2,3,1,NA,2
"8360",208,1,1,2,3,3,1,NA,NA,1
"8361",208,2,2,2,3,NA,NA,1,2,3
"8362",208,2,2,1,2,2,3,2,2,3
"8363",208,1,1,1,2,4,4,2,2,3
"8364",208,2,1,1,3,3,1,NA,2,2
"8365",208,1,1,1,2,1,1,2,2,3
"8366",208,1,1,1,1,3,3,2,NA,3
"8367",208,3,1,1,1,1,3,2,2,3
"8368",208,1,1,1,2,3,3,2,3,3
"8369",208,1,1,1,1,2,3,1,1,3
"8370",208,1,1,1,1,3,3,1,3,3
"8371",208,3,2,1,1,3,4,2,2,3
"8372",208,2,1,1,1,2,4,2,2,3
"8373",208,2,1,2,2,3,4,1,1,3
"8374",208,2,2,2,2,3,4,2,1,3
"8375",208,2,1,1,1,1,1,3,2,1
"8376",208,2,1,2,1,2,4,2,2,3
"8377",208,NA,1,NA,1,4,4,3,NA,NA
"8378",208,2,1,2,1,2,2,1,2,4
"8379",208,1,1,2,2,2,2,2,3,2
"8380",208,1,1,2,2,NA,2,1,1,3
"8381",208,2,1,2,2,2,3,1,1,3
"8382",208,1,1,1,2,2,2,1,1,4
"8383",208,2,1,1,2,4,3,2,NA,3
"8384",208,1,1,2,1,3,3,2,2,2
"8385",208,2,1,2,1,2,2,2,2,3
"8386",208,3,1,1,1,2,3,1,2,4
"8387",208,1,1,2,2,3,3,3,2,3
"8388",208,3,1,2,1,3,4,1,1,4
"8389",208,1,2,1,1,3,4,2,3,2
"8390",208,2,2,1,2,3,4,2,4,2
"8391",208,2,1,1,2,3,4,1,1,3
"8392",208,1,1,1,1,3,3,2,2,3
"8393",208,3,1,1,1,3,3,1,1,4
"8394",208,2,1,2,3,2,4,2,3,3
"8395",208,2,1,2,2,3,3,2,2,2
"8396",208,1,1,2,4,1,4,4,1,4
"8397",208,1,1,2,2,1,1,1,1,4
"8398",208,2,1,1,2,3,3,2,3,2
"8399",208,1,1,1,2,3,4,2,4,NA
"8400",208,2,2,1,2,2,4,2,NA,3
"8401",208,2,1,3,2,3,3,2,2,3
"8402",208,2,1,2,2,2,4,2,3,3
"8403",208,1,1,1,2,3,1,2,2,3
"8404",208,3,1,1,1,2,4,2,2,3
"8405",208,2,1,1,1,3,3,3,3,1
"8406",208,1,1,1,1,2,1,1,2,3
"8407",208,1,1,1,1,1,4,1,2,3
"8408",208,2,1,1,1,4,4,1,1,4
"8409",208,3,1,3,1,3,4,2,2,3
"8410",208,1,1,1,1,1,4,1,1,4
"8411",208,2,1,1,2,1,2,1,1,4
"8412",208,2,1,1,1,2,3,2,2,3
"8413",208,4,1,4,1,2,4,1,3,3
"8414",208,2,1,1,1,3,4,2,2,3
"8415",208,1,1,1,2,3,4,3,2,2
"8416",208,4,1,2,3,3,1,2,NA,3
"8417",208,2,2,1,1,2,4,2,2,3
"8418",208,1,2,2,2,3,3,2,3,NA
"8419",208,1,1,1,2,2,2,1,3,3
"8420",208,3,1,1,1,3,3,2,2,3
"8421",208,2,1,1,1,2,3,2,2,3
"8422",208,1,3,2,3,2,4,3,3,1
"8423",208,2,1,1,2,4,2,2,3,3
"8424",208,3,1,1,1,2,2,2,3,2
"8425",208,1,2,2,1,3,3,1,3,3
"8426",208,2,1,1,1,3,2,1,1,3
"8427",208,2,1,1,3,3,3,1,1,4
"8428",208,1,1,2,1,1,4,2,3,4
"8429",208,2,1,2,2,3,4,2,2,3
"8430",208,2,1,1,1,4,4,3,3,2
"8431",208,2,1,1,1,3,4,2,3,2
"8432",208,4,2,2,1,3,3,2,2,3
"8433",208,2,1,1,1,2,3,1,2,3
"8434",208,1,1,2,3,3,2,2,3,2
"8435",208,2,1,1,1,3,3,4,4,2
"8436",208,1,1,1,2,2,4,3,3,3
"8437",208,1,1,1,2,4,4,4,4,1
"8438",208,1,1,2,1,2,4,2,3,2
"8439",208,2,1,2,2,2,3,2,2,3
"8440",208,1,1,1,2,3,1,2,2,3
"8441",208,3,1,1,1,2,3,2,2,3
"8442",208,2,3,1,1,1,3,1,1,3
"8443",208,3,1,2,2,2,1,1,2,3
"8444",208,2,3,1,1,3,2,1,1,4
"8445",208,1,1,2,1,2,4,2,2,4
"8446",208,1,1,2,2,3,4,2,2,3
"8447",208,3,1,2,1,3,3,1,1,3
"8448",208,2,1,2,1,3,4,1,1,4
"8449",208,1,1,2,2,1,4,2,2,3
"8450",208,2,2,1,2,1,2,1,1,3
"8451",208,2,1,1,1,2,2,1,3,3
"8452",208,2,1,2,1,2,3,1,1,4
"8453",208,2,1,2,2,3,2,3,3,1
"8454",208,2,2,2,2,3,4,1,1,3
"8455",208,2,1,1,2,2,2,NA,NA,NA
"8456",208,2,1,2,2,4,2,2,2,3
"8457",208,2,1,1,1,2,3,2,2,3
"8458",208,2,1,1,2,2,3,2,2,3
"8459",208,1,1,1,2,3,4,2,3,2
"8460",208,1,1,2,2,3,3,4,2,2
"8461",208,1,1,2,3,4,4,1,1,4
"8462",208,3,2,2,1,4,3,2,2,3
"8463",208,1,1,1,2,3,3,4,1,3
"8464",208,2,1,2,1,3,4,2,2,1
"8465",208,3,1,2,2,3,4,4,2,3
"8466",208,4,1,2,1,4,3,4,4,1
"8467",208,2,1,3,4,4,4,NA,4,2
"8468",208,2,2,2,2,2,4,1,1,3
"8469",208,1,1,2,2,3,3,1,1,3
"8470",208,2,1,1,1,1,2,1,1,4
"8471",208,1,2,2,2,2,2,1,1,3
"8472",208,3,1,1,1,2,3,1,1,3
"8473",208,2,1,2,3,2,4,1,3,3
"8474",208,2,1,1,2,4,4,2,2,3
"8475",208,2,1,1,2,2,4,2,2,4
"8476",208,2,1,1,2,3,4,1,3,2
"8477",208,1,1,2,2,2,2,2,1,3
"8478",208,1,1,1,2,1,3,2,3,3
"8479",208,2,1,2,1,2,3,1,1,4
"8480",208,3,1,2,1,2,3,1,1,4
"8481",208,2,2,1,1,1,4,2,1,3
"8482",208,2,1,2,2,2,3,2,2,3
"8483",208,1,1,1,2,2,4,2,1,4
"8484",208,2,1,1,2,2,4,1,1,4
"8485",208,2,1,1,2,3,1,2,3,3
"8486",208,1,1,1,1,2,2,1,1,4
"8487",208,2,1,3,2,3,3,2,2,3
"8488",208,2,1,2,2,4,4,3,3,2
"8489",208,3,2,2,1,3,4,4,4,1
"8490",208,3,1,1,3,2,1,2,3,3
"8491",208,2,1,1,2,2,3,2,2,3
"8492",208,2,1,1,1,3,4,3,2,3
"8493",208,3,1,2,2,4,4,2,2,3
"8494",208,2,1,2,2,3,2,2,2,3
"8495",208,1,1,3,2,4,3,2,2,3
"8496",208,1,2,1,1,3,4,1,1,1
"8497",208,2,1,2,1,4,4,1,2,3
"8498",208,3,2,2,1,2,4,1,1,4
"8499",208,2,1,1,1,2,3,2,2,4
"8500",208,1,1,1,2,2,3,2,2,3
"8501",208,1,1,1,2,3,3,2,3,3
"8502",208,1,1,2,2,3,3,1,1,4
"8503",208,2,1,2,1,1,4,1,1,4
"8504",208,2,2,1,2,2,2,2,2,4
"8505",208,1,1,1,2,3,4,1,1,4
"8506",208,2,1,1,1,3,3,2,2,3
"8507",208,2,1,1,1,3,2,2,2,3
"8508",208,1,1,2,2,3,3,2,3,4
"8509",208,2,1,1,3,4,4,3,3,3
"8510",208,1,1,2,2,3,3,2,2,2
"8511",208,1,2,1,1,2,1,2,2,3
"8512",208,1,1,1,1,2,2,2,2,1
"8513",208,1,1,1,1,2,2,2,2,3
"8514",208,3,1,2,1,3,2,2,2,3
"8515",208,2,2,2,2,1,2,2,2,2
"8516",208,1,1,1,1,3,3,3,3,3
"8517",208,1,1,1,1,2,3,2,2,3
"8518",208,3,1,1,2,3,3,2,2,3
"8519",208,2,1,1,1,2,3,2,2,3
"8520",208,2,1,1,1,2,4,2,3,2
"8521",208,1,1,1,1,2,3,2,2,2
"8522",208,2,1,2,3,4,3,2,2,3
"8523",208,2,1,1,1,3,3,2,2,3
"8524",208,2,1,1,2,3,3,3,3,2
"8525",208,2,1,1,1,3,3,1,3,2
"8526",208,1,1,1,1,3,3,2,2,3
"8527",208,1,1,3,3,3,2,4,4,3
"8528",208,1,1,1,1,4,NA,4,4,1
"8529",208,2,1,2,2,3,3,1,4,1
"8530",208,2,1,1,2,2,3,1,1,3
"8531",208,2,1,2,2,4,1,1,2,4
"8532",208,2,1,1,1,2,3,1,1,4
"8533",208,2,1,1,2,2,3,1,1,4
"8534",208,1,1,1,1,1,2,1,1,4
"8535",208,1,1,2,1,3,3,2,NA,3
"8536",208,1,1,1,1,2,3,1,2,3
"8537",208,1,1,2,2,2,4,2,2,4
"8538",208,1,1,1,1,3,2,2,3,4
"8539",208,3,1,1,1,3,3,2,2,3
"8540",208,2,1,1,2,3,4,1,1,3
"8541",208,1,3,2,3,4,4,1,3,1
"8542",208,1,1,2,2,2,3,1,1,4
"8543",208,1,1,1,3,2,2,1,2,2
"8544",208,3,2,2,2,2,4,3,4,4
"8545",208,1,1,2,2,1,2,2,2,4
"8546",208,1,1,2,1,1,4,3,3,1
"8547",208,2,1,1,2,2,3,3,3,3
"8548",208,2,1,2,2,4,4,2,4,NA
"8549",208,3,2,1,1,3,3,2,2,3
"8550",208,2,1,1,1,3,3,2,2,3
"8551",208,2,1,1,2,3,4,3,2,3
"8552",208,1,1,1,1,2,4,2,1,3
"8553",208,1,1,2,3,4,4,1,1,NA
"8554",208,1,1,1,2,2,2,2,4,3
"8555",208,1,3,1,1,3,3,1,3,2
"8556",208,4,1,1,NA,NA,4,2,2,4
"8557",208,1,1,1,1,1,4,1,2,4
"8558",208,2,1,1,1,2,3,1,1,3
"8559",208,4,1,1,1,3,3,2,2,3
"8560",208,1,1,1,1,3,4,1,1,3
"8561",208,2,2,1,1,3,3,2,2,2
"8562",208,2,1,2,2,3,2,1,1,1
"8563",208,2,1,1,2,3,3,1,1,3
"8564",208,1,1,1,2,3,3,1,1,3
"8565",208,2,1,2,2,3,3,2,2,3
"8566",208,2,1,1,1,4,4,2,3,1
"8567",208,2,1,2,2,3,3,2,2,3
"8568",208,3,1,2,2,4,3,2,2,3
"8569",208,3,1,1,1,2,4,1,1,4
"8570",208,3,1,2,1,3,4,2,2,3
"8571",208,2,1,2,1,3,3,2,2,3
"8572",208,1,1,2,2,1,3,1,1,3
"8573",208,2,1,2,2,3,3,2,2,3
"8574",208,1,1,2,1,3,4,3,3,1
"8575",208,2,1,1,1,4,2,1,1,3
"8576",208,1,1,1,2,2,3,1,1,3
"8577",208,4,1,2,NA,2,3,2,2,1
"8578",208,1,1,3,2,3,4,2,2,2
"8579",208,4,1,3,3,3,2,3,3,1
"8580",208,4,1,2,4,3,4,2,2,3
"8581",208,3,3,1,3,3,4,3,3,1
"8582",208,2,1,2,2,3,3,1,1,3
"8583",208,2,1,2,3,4,4,3,3,1
"8584",208,2,1,1,1,2,2,1,1,4
"8585",208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8586",208,2,2,3,1,4,4,1,1,4
